sector.name,subsector.name0,subsector.name,year,input.OM.var,OM.var,technology
base load generation,coal,coal_base_conv pul 1986-1990,2100,OM-var,1.87,coal (conv pul) (seawater)
base load generation,coal,coal_base_conv pul 1986-1990,2100,OM-var,1.87,coal (conv pul) (recirculating)
base load generation,coal,coal_base_conv pul 1986-1990,2100,OM-var,1.87,coal (conv pul) (cooling pond)
base load generation,coal,coal_base_conv pul 1986-1990,2100,OM-var,1.87,coal (conv pul) (dry cooling)
base load generation,coal,coal_base_conv pul 1991-1995,2100,OM-var,1.87,coal (conv pul) (once through)
base load generation,coal,coal_base_conv pul 1991-1995,2100,OM-var,1.87,coal (conv pul) (seawater)
base load generation,coal,coal_base_conv pul 1991-1995,2100,OM-var,1.87,coal (conv pul) (recirculating)
base load generation,coal,coal_base_conv pul 1991-1995,2100,OM-var,1.87,coal (conv pul) (cooling pond)
base load generation,coal,coal_base_conv pul 1991-1995,2100,OM-var,1.87,coal (conv pul) (dry cooling)
base load generation,coal,coal_base_conv pul 1996-2000,2100,OM-var,1.87,coal (conv pul) (once through)
base load generation,coal,coal_base_conv pul 1996-2000,2100,OM-var,1.87,coal (conv pul) (seawater)
base load generation,coal,coal_base_conv pul 1996-2000,2100,OM-var,1.87,coal (conv pul) (recirculating)
base load generation,coal,coal_base_conv pul 1996-2000,2100,OM-var,1.87,coal (conv pul) (cooling pond)
base load generation,coal,coal_base_conv pul 1996-2000,2100,OM-var,1.87,coal (conv pul) (dry cooling)
base load generation,coal,coal_base_conv pul 2001-2005,2100,OM-var,1.87,coal (conv pul) (once through)
base load generation,coal,coal_base_conv pul 2001-2005,2100,OM-var,1.87,coal (conv pul) (seawater)
base load generation,coal,coal_base_conv pul 2001-2005,2100,OM-var,1.87,coal (conv pul) (recirculating)
base load generation,coal,coal_base_conv pul 2001-2005,2100,OM-var,1.87,coal (conv pul) (cooling pond)
base load generation,coal,coal_base_conv pul 2001-2005,2100,OM-var,1.87,coal (conv pul) (dry cooling)
base load generation,coal,coal_base_conv pul 2006-2010,2100,OM-var,1.87,coal (conv pul) (once through)
base load generation,coal,coal_base_conv pul 2006-2010,2100,OM-var,1.87,coal (conv pul) (seawater)
base load generation,coal,coal_base_conv pul 2006-2010,2100,OM-var,1.87,coal (conv pul) (recirculating)
base load generation,coal,coal_base_conv pul 2006-2010,2100,OM-var,1.87,coal (conv pul) (cooling pond)
base load generation,coal,coal_base_conv pul 2006-2010,2100,OM-var,1.87,coal (conv pul) (dry cooling)
base load generation,coal,coal_base_conv pul 2011-2015,2100,OM-var,1.87,coal (conv pul) (once through)
base load generation,coal,coal_base_conv pul 2011-2015,2100,OM-var,1.87,coal (conv pul) (seawater)
base load generation,coal,coal_base_conv pul 2011-2015,2100,OM-var,1.87,coal (conv pul) (recirculating)
base load generation,coal,coal_base_conv pul 2011-2015,2100,OM-var,1.87,coal (conv pul) (cooling pond)
base load generation,coal,coal_base_conv pul 2011-2015,2100,OM-var,1.87,coal (conv pul) (dry cooling)
base load generation,coal,coal_base_conv pul 2016-2021,2100,OM-var,1.87,coal (conv pul) (once through)
base load generation,coal,coal_base_conv pul 2016-2021,2100,OM-var,1.87,coal (conv pul) (seawater)
base load generation,coal,coal_base_conv pul 2016-2021,2100,OM-var,1.87,coal (conv pul) (recirculating)
base load generation,coal,coal_base_conv pul 2016-2021,2100,OM-var,1.87,coal (conv pul) (cooling pond)
base load generation,coal,coal_base_conv pul 2016-2021,2100,OM-var,1.87,coal (conv pul) (dry cooling)
base load generation,coal,coal_base_conv pul before 1950,2100,OM-var,1.87,coal (conv pul) (once through)
base load generation,coal,coal_base_conv pul before 1950,2100,OM-var,1.87,coal (conv pul) (seawater)
base load generation,coal,coal_base_conv pul before 1950,2100,OM-var,1.87,coal (conv pul) (recirculating)
base load generation,coal,coal_base_conv pul before 1950,2100,OM-var,1.87,coal (conv pul) (cooling pond)
base load generation,coal,coal_base_conv pul before 1950,2100,OM-var,1.87,coal (conv pul) (dry cooling)
base load generation,coal,coal_base_conv pul_retire_2023,2100,OM-var,1.87,coal (conv pul) (once through)
base load generation,coal,coal_base_conv pul_retire_2023,2100,OM-var,1.87,coal (conv pul) (seawater)
base load generation,coal,coal_base_conv pul_retire_2023,2100,OM-var,1.87,coal (conv pul) (recirculating)
base load generation,coal,coal_base_conv pul_retire_2023,2100,OM-var,1.87,coal (conv pul) (cooling pond)
base load generation,coal,coal_base_conv pul_retire_2023,2100,OM-var,1.87,coal (conv pul) (dry cooling)
intermediate generation,biomass,biomass_int_conv,1975,OM-var,1.29,biomass (conv) (once through)
intermediate generation,biomass,biomass_int_conv,1975,OM-var,1.29,biomass (conv) (seawater)
intermediate generation,biomass,biomass_int_conv,1975,OM-var,1.29,biomass (conv) (recirculating)
intermediate generation,biomass,biomass_int_conv,1975,OM-var,1.29,biomass (conv) (cooling pond)
intermediate generation,biomass,biomass_int_conv,1975,OM-var,1.29,biomass (conv) (dry cooling)
intermediate generation,biomass,biomass_int_conv_CCS,1975,OM-var,3.96,biomass (conv CCS) (once through)
intermediate generation,biomass,biomass_int_conv_CCS,1975,OM-var,3.96,biomass (conv CCS) (seawater)
intermediate generation,biomass,biomass_int_conv_CCS,1975,OM-var,3.96,biomass (conv CCS) (recirculating)
intermediate generation,biomass,biomass_int_conv_CCS,1975,OM-var,3.96,biomass (conv CCS) (dry cooling)
intermediate generation,biomass,biomass_int_IGCC,1975,OM-var,3.05,biomass (IGCC) (once through)
intermediate generation,biomass,biomass_int_IGCC,1975,OM-var,3.05,biomass (IGCC) (seawater)
intermediate generation,biomass,biomass_int_IGCC,1975,OM-var,3.05,biomass (IGCC) (recirculating)
intermediate generation,biomass,biomass_int_IGCC,1975,OM-var,3.05,biomass (IGCC) (dry cooling)
intermediate generation,biomass,biomass_int_IGCC_CCS,1975,OM-var,5.98,biomass (IGCC CCS) (once through)
intermediate generation,biomass,biomass_int_IGCC_CCS,1975,OM-var,5.98,biomass (IGCC CCS) (seawater)
intermediate generation,biomass,biomass_int_IGCC_CCS,1975,OM-var,5.98,biomass (IGCC CCS) (recirculating)
intermediate generation,biomass,biomass_int_IGCC_CCS,1975,OM-var,5.98,biomass (IGCC CCS) (dry cooling)
intermediate generation,coal,coal_int_conv pul,1975,OM-var,2.12,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul,1975,OM-var,2.12,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul,1975,OM-var,2.12,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul,1975,OM-var,2.12,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul,1975,OM-var,2.12,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul_CCS,1975,OM-var,3.74,coal (conv pul CCS) (once through)
intermediate generation,coal,coal_int_conv pul_CCS,1975,OM-var,3.74,coal (conv pul CCS) (seawater)
intermediate generation,coal,coal_int_conv pul_CCS,1975,OM-var,3.74,coal (conv pul CCS) (recirculating)
intermediate generation,coal,coal_int_conv pul_CCS,1975,OM-var,3.74,coal (conv pul CCS) (dry cooling)
intermediate generation,coal,coal_int_IGCC,1975,OM-var,3.87,coal (IGCC) (once through)
intermediate generation,coal,coal_int_IGCC,1975,OM-var,3.87,coal (IGCC) (seawater)
intermediate generation,coal,coal_int_IGCC,1975,OM-var,3.87,coal (IGCC) (recirculating)
intermediate generation,coal,coal_int_IGCC,1975,OM-var,3.87,coal (IGCC) (dry cooling)
intermediate generation,coal,coal_int_IGCC_CCS,1975,OM-var,5.76,coal (IGCC CCS) (once through)
intermediate generation,coal,coal_int_IGCC_CCS,1975,OM-var,5.76,coal (IGCC CCS) (seawater)
intermediate generation,coal,coal_int_IGCC_CCS,1975,OM-var,5.76,coal (IGCC CCS) (recirculating)
intermediate generation,coal,coal_int_IGCC_CCS,1975,OM-var,5.76,coal (IGCC CCS) (dry cooling)
intermediate generation,gas,gas_int_CC,1975,OM-var,0.47,gas (CC) (once through)
intermediate generation,gas,gas_int_CC,1975,OM-var,0.47,gas (CC) (seawater)
intermediate generation,gas,gas_int_CC,1975,OM-var,0.47,gas (CC) (recirculating)
intermediate generation,gas,gas_int_CC,1975,OM-var,0.47,gas (CC) (cooling pond)
intermediate generation,gas,gas_int_CC,1975,OM-var,0.47,gas (CC) (dry cooling)
intermediate generation,gas,gas_int_CC_CCS,1975,OM-var,1.18,gas (CC CCS) (once through)
intermediate generation,gas,gas_int_CC_CCS,1975,OM-var,1.18,gas (CC CCS) (seawater)
intermediate generation,gas,gas_int_CC_CCS,1975,OM-var,1.18,gas (CC CCS) (recirculating)
intermediate generation,gas,gas_int_CC_CCS,1975,OM-var,1.18,gas (CC CCS) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_steam/CT,1975,OM-var,1.33,refined liquids (steam/CT) (once through)
intermediate generation,refined liquids,refined liquids_int_steam/CT,1975,OM-var,1.33,refined liquids (steam/CT) (seawater)
intermediate generation,refined liquids,refined liquids_int_steam/CT,1975,OM-var,1.33,refined liquids (steam/CT) (recirculating)
intermediate generation,refined liquids,refined liquids_int_steam/CT,1975,OM-var,1.33,refined liquids (steam/CT) (cooling pond)
intermediate generation,refined liquids,refined liquids_int_steam/CT,1975,OM-var,1.33,refined liquids (steam/CT) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_CC,1975,OM-var,0.47,refined liquids (CC) (once through)
intermediate generation,refined liquids,refined liquids_int_CC,1975,OM-var,0.47,refined liquids (CC) (seawater)
intermediate generation,refined liquids,refined liquids_int_CC,1975,OM-var,0.47,refined liquids (CC) (recirculating)
intermediate generation,refined liquids,refined liquids_int_CC,1975,OM-var,0.47,refined liquids (CC) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,1975,OM-var,1.18,refined liquids (CC CCS) (once through)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,1975,OM-var,1.18,refined liquids (CC CCS) (seawater)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,1975,OM-var,1.18,refined liquids (CC CCS) (recirculating)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,1975,OM-var,1.18,refined liquids (CC CCS) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1951-1955,1975,OM-var,2.12,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1951-1955,1975,OM-var,2.12,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1951-1955,1975,OM-var,2.12,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1951-1955,1975,OM-var,2.12,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1951-1955,1975,OM-var,2.12,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1956-1960,1975,OM-var,2.12,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1956-1960,1975,OM-var,2.12,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1956-1960,1975,OM-var,2.12,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1956-1960,1975,OM-var,2.12,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1956-1960,1975,OM-var,2.12,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1961-1965,1975,OM-var,2.12,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1961-1965,1975,OM-var,2.12,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1961-1965,1975,OM-var,2.12,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1961-1965,1975,OM-var,2.12,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1961-1965,1975,OM-var,2.12,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1966-1970,1975,OM-var,2.12,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1966-1970,1975,OM-var,2.12,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1966-1970,1975,OM-var,2.12,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1966-1970,1975,OM-var,2.12,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1966-1970,1975,OM-var,2.12,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1971-1975,1975,OM-var,2.12,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1971-1975,1975,OM-var,2.12,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1971-1975,1975,OM-var,2.12,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1971-1975,1975,OM-var,2.12,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1971-1975,1975,OM-var,2.12,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1976-1980,1975,OM-var,2.12,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1976-1980,1975,OM-var,2.12,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1976-1980,1975,OM-var,2.12,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1976-1980,1975,OM-var,2.12,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1976-1980,1975,OM-var,2.12,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1981-1985,1975,OM-var,2.12,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1981-1985,1975,OM-var,2.12,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1981-1985,1975,OM-var,2.12,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1981-1985,1975,OM-var,2.12,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1981-1985,1975,OM-var,2.12,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1986-1990,1975,OM-var,2.12,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1986-1990,1975,OM-var,2.12,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1986-1990,1975,OM-var,2.12,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1986-1990,1975,OM-var,2.12,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1986-1990,1975,OM-var,2.12,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1991-1995,1975,OM-var,2.12,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1991-1995,1975,OM-var,2.12,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1991-1995,1975,OM-var,2.12,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1991-1995,1975,OM-var,2.12,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1991-1995,1975,OM-var,2.12,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1996-2000,1975,OM-var,2.12,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1996-2000,1975,OM-var,2.12,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1996-2000,1975,OM-var,2.12,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1996-2000,1975,OM-var,2.12,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1996-2000,1975,OM-var,2.12,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 2001-2005,1975,OM-var,2.12,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 2001-2005,1975,OM-var,2.12,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 2001-2005,1975,OM-var,2.12,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 2001-2005,1975,OM-var,2.12,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 2001-2005,1975,OM-var,2.12,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 2006-2010,1975,OM-var,2.12,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 2006-2010,1975,OM-var,2.12,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 2006-2010,1975,OM-var,2.12,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 2006-2010,1975,OM-var,2.12,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 2006-2010,1975,OM-var,2.12,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 2011-2015,1975,OM-var,2.12,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 2011-2015,1975,OM-var,2.12,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 2011-2015,1975,OM-var,2.12,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 2011-2015,1975,OM-var,2.12,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 2011-2015,1975,OM-var,2.12,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 2016-2021,1975,OM-var,2.12,coal (conv pul) (once through)
