sector.name,subsector.name0,subsector.name,year,input.OM.fixed,OM.fixed,technology
intermediate generation,coal,coal_int_conv pul 2001-2005,2025,OM-fixed,20.1,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 2001-2005,2025,OM-fixed,20.1,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 2006-2010,2025,OM-fixed,20.1,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 2006-2010,2025,OM-fixed,20.1,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 2006-2010,2025,OM-fixed,20.1,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 2006-2010,2025,OM-fixed,20.1,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 2006-2010,2025,OM-fixed,20.1,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 2011-2015,2025,OM-fixed,20.1,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 2011-2015,2025,OM-fixed,20.1,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 2011-2015,2025,OM-fixed,20.1,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 2011-2015,2025,OM-fixed,20.1,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 2011-2015,2025,OM-fixed,20.1,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 2016-2021,2025,OM-fixed,20.1,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 2016-2021,2025,OM-fixed,20.1,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 2016-2021,2025,OM-fixed,20.1,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 2016-2021,2025,OM-fixed,20.1,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 2016-2021,2025,OM-fixed,20.1,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul before 1950,2025,OM-fixed,20.1,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul before 1950,2025,OM-fixed,20.1,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul before 1950,2025,OM-fixed,20.1,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul before 1950,2025,OM-fixed,20.1,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul before 1950,2025,OM-fixed,20.1,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul_retire_2023,2025,OM-fixed,20.1,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul_retire_2023,2025,OM-fixed,20.1,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul_retire_2023,2025,OM-fixed,20.1,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul_retire_2023,2025,OM-fixed,20.1,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul_retire_2023,2025,OM-fixed,20.1,coal (conv pul) (dry cooling)
intermediate generation,biomass,biomass_int_conv,2030,OM-fixed,38.57,biomass (conv) (once through)
intermediate generation,biomass,biomass_int_conv,2030,OM-fixed,38.57,biomass (conv) (seawater)
intermediate generation,biomass,biomass_int_conv,2030,OM-fixed,38.57,biomass (conv) (recirculating)
intermediate generation,biomass,biomass_int_conv,2030,OM-fixed,38.57,biomass (conv) (cooling pond)
intermediate generation,biomass,biomass_int_conv,2030,OM-fixed,38.57,biomass (conv) (dry cooling)
intermediate generation,biomass,biomass_int_conv_CCS,2030,OM-fixed,40.86,biomass (conv CCS) (once through)
intermediate generation,biomass,biomass_int_conv_CCS,2030,OM-fixed,40.86,biomass (conv CCS) (seawater)
intermediate generation,biomass,biomass_int_conv_CCS,2030,OM-fixed,40.86,biomass (conv CCS) (recirculating)
intermediate generation,biomass,biomass_int_conv_CCS,2030,OM-fixed,40.86,biomass (conv CCS) (dry cooling)
intermediate generation,biomass,biomass_int_IGCC,2030,OM-fixed,57.3,biomass (IGCC) (once through)
intermediate generation,biomass,biomass_int_IGCC,2030,OM-fixed,57.3,biomass (IGCC) (seawater)
intermediate generation,biomass,biomass_int_IGCC,2030,OM-fixed,57.3,biomass (IGCC) (recirculating)
intermediate generation,biomass,biomass_int_IGCC,2030,OM-fixed,57.3,biomass (IGCC) (dry cooling)
intermediate generation,biomass,biomass_int_IGCC_CCS,2030,OM-fixed,65.49,biomass (IGCC CCS) (once through)
intermediate generation,biomass,biomass_int_IGCC_CCS,2030,OM-fixed,65.49,biomass (IGCC CCS) (seawater)
intermediate generation,biomass,biomass_int_IGCC_CCS,2030,OM-fixed,65.49,biomass (IGCC CCS) (recirculating)
intermediate generation,biomass,biomass_int_IGCC_CCS,2030,OM-fixed,65.49,biomass (IGCC CCS) (dry cooling)
intermediate generation,coal,coal_int_conv pul,2030,OM-fixed,19.63,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul,2030,OM-fixed,19.63,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul,2030,OM-fixed,19.63,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul,2030,OM-fixed,19.63,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul,2030,OM-fixed,19.63,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul_CCS,2030,OM-fixed,29.62,coal (conv pul CCS) (once through)
intermediate generation,coal,coal_int_conv pul_CCS,2030,OM-fixed,29.62,coal (conv pul CCS) (seawater)
intermediate generation,coal,coal_int_conv pul_CCS,2030,OM-fixed,29.62,coal (conv pul CCS) (recirculating)
intermediate generation,coal,coal_int_conv pul_CCS,2030,OM-fixed,29.62,coal (conv pul CCS) (dry cooling)
intermediate generation,coal,coal_int_IGCC,2030,OM-fixed,38.36,coal (IGCC) (once through)
intermediate generation,coal,coal_int_IGCC,2030,OM-fixed,38.36,coal (IGCC) (seawater)
intermediate generation,coal,coal_int_IGCC,2030,OM-fixed,38.36,coal (IGCC) (recirculating)
intermediate generation,coal,coal_int_IGCC,2030,OM-fixed,38.36,coal (IGCC) (dry cooling)
intermediate generation,coal,coal_int_IGCC_CCS,2030,OM-fixed,54.25,coal (IGCC CCS) (once through)
intermediate generation,coal,coal_int_IGCC_CCS,2030,OM-fixed,54.25,coal (IGCC CCS) (seawater)
intermediate generation,coal,coal_int_IGCC_CCS,2030,OM-fixed,54.25,coal (IGCC CCS) (recirculating)
intermediate generation,coal,coal_int_IGCC_CCS,2030,OM-fixed,54.25,coal (IGCC CCS) (dry cooling)
intermediate generation,gas,gas_int_CC,2030,OM-fixed,7.49,gas (CC) (once through)
intermediate generation,gas,gas_int_CC,2030,OM-fixed,7.49,gas (CC) (seawater)
intermediate generation,gas,gas_int_CC,2030,OM-fixed,7.49,gas (CC) (recirculating)
intermediate generation,gas,gas_int_CC,2030,OM-fixed,7.49,gas (CC) (cooling pond)
intermediate generation,gas,gas_int_CC,2030,OM-fixed,7.49,gas (CC) (dry cooling)
intermediate generation,gas,gas_int_CC_CCS,2030,OM-fixed,14.07,gas (CC CCS) (once through)
intermediate generation,gas,gas_int_CC_CCS,2030,OM-fixed,14.07,gas (CC CCS) (seawater)
intermediate generation,gas,gas_int_CC_CCS,2030,OM-fixed,14.07,gas (CC CCS) (recirculating)
intermediate generation,gas,gas_int_CC_CCS,2030,OM-fixed,14.07,gas (CC CCS) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2030,OM-fixed,5.89,refined liquids (steam/CT) (once through)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2030,OM-fixed,5.89,refined liquids (steam/CT) (seawater)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2030,OM-fixed,5.89,refined liquids (steam/CT) (recirculating)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2030,OM-fixed,5.89,refined liquids (steam/CT) (cooling pond)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2030,OM-fixed,5.89,refined liquids (steam/CT) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_CC,2030,OM-fixed,7.49,refined liquids (CC) (once through)
intermediate generation,refined liquids,refined liquids_int_CC,2030,OM-fixed,7.49,refined liquids (CC) (seawater)
intermediate generation,refined liquids,refined liquids_int_CC,2030,OM-fixed,7.49,refined liquids (CC) (recirculating)
intermediate generation,refined liquids,refined liquids_int_CC,2030,OM-fixed,7.49,refined liquids (CC) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2030,OM-fixed,14.07,refined liquids (CC CCS) (once through)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2030,OM-fixed,14.07,refined liquids (CC CCS) (seawater)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2030,OM-fixed,14.07,refined liquids (CC CCS) (recirculating)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2030,OM-fixed,14.07,refined liquids (CC CCS) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1951-1955,2030,OM-fixed,19.63,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1951-1955,2030,OM-fixed,19.63,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1951-1955,2030,OM-fixed,19.63,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1951-1955,2030,OM-fixed,19.63,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1951-1955,2030,OM-fixed,19.63,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1956-1960,2030,OM-fixed,19.63,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1956-1960,2030,OM-fixed,19.63,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1956-1960,2030,OM-fixed,19.63,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1956-1960,2030,OM-fixed,19.63,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1956-1960,2030,OM-fixed,19.63,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1961-1965,2030,OM-fixed,19.63,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1961-1965,2030,OM-fixed,19.63,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1961-1965,2030,OM-fixed,19.63,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1961-1965,2030,OM-fixed,19.63,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1961-1965,2030,OM-fixed,19.63,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1966-1970,2030,OM-fixed,19.63,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1966-1970,2030,OM-fixed,19.63,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1966-1970,2030,OM-fixed,19.63,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1966-1970,2030,OM-fixed,19.63,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1966-1970,2030,OM-fixed,19.63,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1971-1975,2030,OM-fixed,19.63,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1971-1975,2030,OM-fixed,19.63,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1971-1975,2030,OM-fixed,19.63,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1971-1975,2030,OM-fixed,19.63,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1971-1975,2030,OM-fixed,19.63,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1976-1980,2030,OM-fixed,19.63,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1976-1980,2030,OM-fixed,19.63,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1976-1980,2030,OM-fixed,19.63,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1976-1980,2030,OM-fixed,19.63,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1976-1980,2030,OM-fixed,19.63,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1981-1985,2030,OM-fixed,19.63,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1981-1985,2030,OM-fixed,19.63,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1981-1985,2030,OM-fixed,19.63,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1981-1985,2030,OM-fixed,19.63,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1981-1985,2030,OM-fixed,19.63,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1986-1990,2030,OM-fixed,19.63,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1986-1990,2030,OM-fixed,19.63,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1986-1990,2030,OM-fixed,19.63,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1986-1990,2030,OM-fixed,19.63,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1986-1990,2030,OM-fixed,19.63,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1991-1995,2030,OM-fixed,19.63,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1991-1995,2030,OM-fixed,19.63,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1991-1995,2030,OM-fixed,19.63,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1991-1995,2030,OM-fixed,19.63,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1991-1995,2030,OM-fixed,19.63,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1996-2000,2030,OM-fixed,19.63,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1996-2000,2030,OM-fixed,19.63,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1996-2000,2030,OM-fixed,19.63,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1996-2000,2030,OM-fixed,19.63,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1996-2000,2030,OM-fixed,19.63,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 2001-2005,2030,OM-fixed,19.63,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 2001-2005,2030,OM-fixed,19.63,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 2001-2005,2030,OM-fixed,19.63,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 2001-2005,2030,OM-fixed,19.63,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 2001-2005,2030,OM-fixed,19.63,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 2006-2010,2030,OM-fixed,19.63,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 2006-2010,2030,OM-fixed,19.63,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 2006-2010,2030,OM-fixed,19.63,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 2006-2010,2030,OM-fixed,19.63,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 2006-2010,2030,OM-fixed,19.63,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 2011-2015,2030,OM-fixed,19.63,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 2011-2015,2030,OM-fixed,19.63,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 2011-2015,2030,OM-fixed,19.63,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 2011-2015,2030,OM-fixed,19.63,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 2011-2015,2030,OM-fixed,19.63,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 2016-2021,2030,OM-fixed,19.63,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 2016-2021,2030,OM-fixed,19.63,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 2016-2021,2030,OM-fixed,19.63,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 2016-2021,2030,OM-fixed,19.63,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 2016-2021,2030,OM-fixed,19.63,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul before 1950,2030,OM-fixed,19.63,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul before 1950,2030,OM-fixed,19.63,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul before 1950,2030,OM-fixed,19.63,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul before 1950,2030,OM-fixed,19.63,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul before 1950,2030,OM-fixed,19.63,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul_retire_2023,2030,OM-fixed,19.63,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul_retire_2023,2030,OM-fixed,19.63,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul_retire_2023,2030,OM-fixed,19.63,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul_retire_2023,2030,OM-fixed,19.63,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul_retire_2023,2030,OM-fixed,19.63,coal (conv pul) (dry cooling)
intermediate generation,biomass,biomass_int_conv,2035,OM-fixed,38.57,biomass (conv) (once through)
intermediate generation,biomass,biomass_int_conv,2035,OM-fixed,38.57,biomass (conv) (seawater)
intermediate generation,biomass,biomass_int_conv,2035,OM-fixed,38.57,biomass (conv) (recirculating)
intermediate generation,biomass,biomass_int_conv,2035,OM-fixed,38.57,biomass (conv) (cooling pond)
intermediate generation,biomass,biomass_int_conv,2035,OM-fixed,38.57,biomass (conv) (dry cooling)
intermediate generation,biomass,biomass_int_conv_CCS,2035,OM-fixed,38.86,biomass (conv CCS) (once through)
intermediate generation,biomass,biomass_int_conv_CCS,2035,OM-fixed,38.86,biomass (conv CCS) (seawater)
intermediate generation,biomass,biomass_int_conv_CCS,2035,OM-fixed,38.86,biomass (conv CCS) (recirculating)
intermediate generation,biomass,biomass_int_conv_CCS,2035,OM-fixed,38.86,biomass (conv CCS) (dry cooling)
intermediate generation,biomass,biomass_int_IGCC,2035,OM-fixed,57.09,biomass (IGCC) (once through)
intermediate generation,biomass,biomass_int_IGCC,2035,OM-fixed,57.09,biomass (IGCC) (seawater)
intermediate generation,biomass,biomass_int_IGCC,2035,OM-fixed,57.09,biomass (IGCC) (recirculating)
intermediate generation,biomass,biomass_int_IGCC,2035,OM-fixed,57.09,biomass (IGCC) (dry cooling)
intermediate generation,biomass,biomass_int_IGCC_CCS,2035,OM-fixed,64.17,biomass (IGCC CCS) (once through)
intermediate generation,biomass,biomass_int_IGCC_CCS,2035,OM-fixed,64.17,biomass (IGCC CCS) (seawater)
intermediate generation,biomass,biomass_int_IGCC_CCS,2035,OM-fixed,64.17,biomass (IGCC CCS) (recirculating)
intermediate generation,biomass,biomass_int_IGCC_CCS,2035,OM-fixed,64.17,biomass (IGCC CCS) (dry cooling)
intermediate generation,coal,coal_int_conv pul,2035,OM-fixed,19.13,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul,2035,OM-fixed,19.13,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul,2035,OM-fixed,19.13,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul,2035,OM-fixed,19.13,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul,2035,OM-fixed,19.13,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul_CCS,2035,OM-fixed,27.92,coal (conv pul CCS) (once through)
intermediate generation,coal,coal_int_conv pul_CCS,2035,OM-fixed,27.92,coal (conv pul CCS) (seawater)
intermediate generation,coal,coal_int_conv pul_CCS,2035,OM-fixed,27.92,coal (conv pul CCS) (recirculating)
intermediate generation,coal,coal_int_conv pul_CCS,2035,OM-fixed,27.92,coal (conv pul CCS) (dry cooling)
intermediate generation,coal,coal_int_IGCC,2035,OM-fixed,37.66,coal (IGCC) (once through)
intermediate generation,coal,coal_int_IGCC,2035,OM-fixed,37.66,coal (IGCC) (seawater)
intermediate generation,coal,coal_int_IGCC,2035,OM-fixed,37.66,coal (IGCC) (recirculating)
intermediate generation,coal,coal_int_IGCC,2035,OM-fixed,37.66,coal (IGCC) (dry cooling)
intermediate generation,coal,coal_int_IGCC_CCS,2035,OM-fixed,53.23,coal (IGCC CCS) (once through)
intermediate generation,coal,coal_int_IGCC_CCS,2035,OM-fixed,53.23,coal (IGCC CCS) (seawater)
intermediate generation,coal,coal_int_IGCC_CCS,2035,OM-fixed,53.23,coal (IGCC CCS) (recirculating)
intermediate generation,coal,coal_int_IGCC_CCS,2035,OM-fixed,53.23,coal (IGCC CCS) (dry cooling)
intermediate generation,gas,gas_int_CC,2035,OM-fixed,7.09,gas (CC) (once through)
intermediate generation,gas,gas_int_CC,2035,OM-fixed,7.09,gas (CC) (seawater)
intermediate generation,gas,gas_int_CC,2035,OM-fixed,7.09,gas (CC) (recirculating)
intermediate generation,gas,gas_int_CC,2035,OM-fixed,7.09,gas (CC) (cooling pond)
intermediate generation,gas,gas_int_CC,2035,OM-fixed,7.09,gas (CC) (dry cooling)
intermediate generation,gas,gas_int_CC_CCS,2035,OM-fixed,12.44,gas (CC CCS) (once through)
intermediate generation,gas,gas_int_CC_CCS,2035,OM-fixed,12.44,gas (CC CCS) (seawater)
intermediate generation,gas,gas_int_CC_CCS,2035,OM-fixed,12.44,gas (CC CCS) (recirculating)
intermediate generation,gas,gas_int_CC_CCS,2035,OM-fixed,12.44,gas (CC CCS) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2035,OM-fixed,5.7,refined liquids (steam/CT) (once through)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2035,OM-fixed,5.7,refined liquids (steam/CT) (seawater)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2035,OM-fixed,5.7,refined liquids (steam/CT) (recirculating)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2035,OM-fixed,5.7,refined liquids (steam/CT) (cooling pond)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2035,OM-fixed,5.7,refined liquids (steam/CT) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_CC,2035,OM-fixed,7.09,refined liquids (CC) (once through)
intermediate generation,refined liquids,refined liquids_int_CC,2035,OM-fixed,7.09,refined liquids (CC) (seawater)
intermediate generation,refined liquids,refined liquids_int_CC,2035,OM-fixed,7.09,refined liquids (CC) (recirculating)
intermediate generation,refined liquids,refined liquids_int_CC,2035,OM-fixed,7.09,refined liquids (CC) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2035,OM-fixed,12.44,refined liquids (CC CCS) (once through)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2035,OM-fixed,12.44,refined liquids (CC CCS) (seawater)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2035,OM-fixed,12.44,refined liquids (CC CCS) (recirculating)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2035,OM-fixed,12.44,refined liquids (CC CCS) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1951-1955,2035,OM-fixed,19.13,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1951-1955,2035,OM-fixed,19.13,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1951-1955,2035,OM-fixed,19.13,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1951-1955,2035,OM-fixed,19.13,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1951-1955,2035,OM-fixed,19.13,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1956-1960,2035,OM-fixed,19.13,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1956-1960,2035,OM-fixed,19.13,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1956-1960,2035,OM-fixed,19.13,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1956-1960,2035,OM-fixed,19.13,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1956-1960,2035,OM-fixed,19.13,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1961-1965,2035,OM-fixed,19.13,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1961-1965,2035,OM-fixed,19.13,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1961-1965,2035,OM-fixed,19.13,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1961-1965,2035,OM-fixed,19.13,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1961-1965,2035,OM-fixed,19.13,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1966-1970,2035,OM-fixed,19.13,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1966-1970,2035,OM-fixed,19.13,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1966-1970,2035,OM-fixed,19.13,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1966-1970,2035,OM-fixed,19.13,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1966-1970,2035,OM-fixed,19.13,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1971-1975,2035,OM-fixed,19.13,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1971-1975,2035,OM-fixed,19.13,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1971-1975,2035,OM-fixed,19.13,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1971-1975,2035,OM-fixed,19.13,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1971-1975,2035,OM-fixed,19.13,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1976-1980,2035,OM-fixed,19.13,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1976-1980,2035,OM-fixed,19.13,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1976-1980,2035,OM-fixed,19.13,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1976-1980,2035,OM-fixed,19.13,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1976-1980,2035,OM-fixed,19.13,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1981-1985,2035,OM-fixed,19.13,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1981-1985,2035,OM-fixed,19.13,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1981-1985,2035,OM-fixed,19.13,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1981-1985,2035,OM-fixed,19.13,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1981-1985,2035,OM-fixed,19.13,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1986-1990,2035,OM-fixed,19.13,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1986-1990,2035,OM-fixed,19.13,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1986-1990,2035,OM-fixed,19.13,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1986-1990,2035,OM-fixed,19.13,coal (conv pul) (cooling pond)
