supplysector,subsector.name0,subsector.name,year,lifetime,technology
intermediate generation,gas,gas_int_CC,2060,45,gas (CC) (once through)
intermediate generation,gas,gas_int_CC,2060,45,gas (CC) (seawater)
intermediate generation,gas,gas_int_CC,2060,45,gas (CC) (recirculating)
intermediate generation,gas,gas_int_CC,2060,45,gas (CC) (cooling pond)
intermediate generation,gas,gas_int_CC,2060,45,gas (CC) (dry cooling)
intermediate generation,gas,gas_int_CC_CCS,2060,45,gas (CC CCS) (once through)
intermediate generation,gas,gas_int_CC_CCS,2060,45,gas (CC CCS) (seawater)
intermediate generation,gas,gas_int_CC_CCS,2060,45,gas (CC CCS) (recirculating)
intermediate generation,gas,gas_int_CC_CCS,2060,45,gas (CC CCS) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2060,45,refined liquids (steam/CT) (once through)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2060,45,refined liquids (steam/CT) (seawater)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2060,45,refined liquids (steam/CT) (recirculating)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2060,45,refined liquids (steam/CT) (cooling pond)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2060,45,refined liquids (steam/CT) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_CC,2060,45,refined liquids (CC) (once through)
intermediate generation,refined liquids,refined liquids_int_CC,2060,45,refined liquids (CC) (seawater)
intermediate generation,refined liquids,refined liquids_int_CC,2060,45,refined liquids (CC) (recirculating)
intermediate generation,refined liquids,refined liquids_int_CC,2060,45,refined liquids (CC) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2060,45,refined liquids (CC CCS) (once through)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2060,45,refined liquids (CC CCS) (seawater)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2060,45,refined liquids (CC CCS) (recirculating)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2060,45,refined liquids (CC CCS) (dry cooling)
intermediate generation,biomass,biomass_int_conv,2065,60,biomass (conv) (once through)
intermediate generation,biomass,biomass_int_conv,2065,60,biomass (conv) (seawater)
intermediate generation,biomass,biomass_int_conv,2065,60,biomass (conv) (recirculating)
intermediate generation,biomass,biomass_int_conv,2065,60,biomass (conv) (cooling pond)
intermediate generation,biomass,biomass_int_conv,2065,60,biomass (conv) (dry cooling)
intermediate generation,biomass,biomass_int_conv_CCS,2065,60,biomass (conv CCS) (once through)
intermediate generation,biomass,biomass_int_conv_CCS,2065,60,biomass (conv CCS) (seawater)
intermediate generation,biomass,biomass_int_conv_CCS,2065,60,biomass (conv CCS) (recirculating)
intermediate generation,biomass,biomass_int_conv_CCS,2065,60,biomass (conv CCS) (dry cooling)
intermediate generation,biomass,biomass_int_IGCC,2065,60,biomass (IGCC) (once through)
intermediate generation,biomass,biomass_int_IGCC,2065,60,biomass (IGCC) (seawater)
intermediate generation,biomass,biomass_int_IGCC,2065,60,biomass (IGCC) (recirculating)
intermediate generation,biomass,biomass_int_IGCC,2065,60,biomass (IGCC) (dry cooling)
intermediate generation,biomass,biomass_int_IGCC_CCS,2065,60,biomass (IGCC CCS) (once through)
intermediate generation,biomass,biomass_int_IGCC_CCS,2065,60,biomass (IGCC CCS) (seawater)
intermediate generation,biomass,biomass_int_IGCC_CCS,2065,60,biomass (IGCC CCS) (recirculating)
intermediate generation,biomass,biomass_int_IGCC_CCS,2065,60,biomass (IGCC CCS) (dry cooling)
intermediate generation,coal,coal_int_conv pul,2065,60,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul,2065,60,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul,2065,60,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul,2065,60,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul,2065,60,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul_CCS,2065,60,coal (conv pul CCS) (once through)
intermediate generation,coal,coal_int_conv pul_CCS,2065,60,coal (conv pul CCS) (seawater)
intermediate generation,coal,coal_int_conv pul_CCS,2065,60,coal (conv pul CCS) (recirculating)
intermediate generation,coal,coal_int_conv pul_CCS,2065,60,coal (conv pul CCS) (dry cooling)
intermediate generation,coal,coal_int_IGCC,2065,60,coal (IGCC) (once through)
intermediate generation,coal,coal_int_IGCC,2065,60,coal (IGCC) (seawater)
intermediate generation,coal,coal_int_IGCC,2065,60,coal (IGCC) (recirculating)
intermediate generation,coal,coal_int_IGCC,2065,60,coal (IGCC) (dry cooling)
intermediate generation,coal,coal_int_IGCC_CCS,2065,60,coal (IGCC CCS) (once through)
intermediate generation,coal,coal_int_IGCC_CCS,2065,60,coal (IGCC CCS) (seawater)
intermediate generation,coal,coal_int_IGCC_CCS,2065,60,coal (IGCC CCS) (recirculating)
intermediate generation,coal,coal_int_IGCC_CCS,2065,60,coal (IGCC CCS) (dry cooling)
intermediate generation,gas,gas_int_CC,2065,45,gas (CC) (once through)
intermediate generation,gas,gas_int_CC,2065,45,gas (CC) (seawater)
intermediate generation,gas,gas_int_CC,2065,45,gas (CC) (recirculating)
intermediate generation,gas,gas_int_CC,2065,45,gas (CC) (cooling pond)
intermediate generation,gas,gas_int_CC,2065,45,gas (CC) (dry cooling)
intermediate generation,gas,gas_int_CC_CCS,2065,45,gas (CC CCS) (once through)
intermediate generation,gas,gas_int_CC_CCS,2065,45,gas (CC CCS) (seawater)
intermediate generation,gas,gas_int_CC_CCS,2065,45,gas (CC CCS) (recirculating)
intermediate generation,gas,gas_int_CC_CCS,2065,45,gas (CC CCS) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2065,45,refined liquids (steam/CT) (once through)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2065,45,refined liquids (steam/CT) (seawater)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2065,45,refined liquids (steam/CT) (recirculating)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2065,45,refined liquids (steam/CT) (cooling pond)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2065,45,refined liquids (steam/CT) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_CC,2065,45,refined liquids (CC) (once through)
intermediate generation,refined liquids,refined liquids_int_CC,2065,45,refined liquids (CC) (seawater)
intermediate generation,refined liquids,refined liquids_int_CC,2065,45,refined liquids (CC) (recirculating)
intermediate generation,refined liquids,refined liquids_int_CC,2065,45,refined liquids (CC) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2065,45,refined liquids (CC CCS) (once through)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2065,45,refined liquids (CC CCS) (seawater)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2065,45,refined liquids (CC CCS) (recirculating)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2065,45,refined liquids (CC CCS) (dry cooling)
intermediate generation,biomass,biomass_int_conv,2070,60,biomass (conv) (once through)
intermediate generation,biomass,biomass_int_conv,2070,60,biomass (conv) (seawater)
intermediate generation,biomass,biomass_int_conv,2070,60,biomass (conv) (recirculating)
intermediate generation,biomass,biomass_int_conv,2070,60,biomass (conv) (cooling pond)
intermediate generation,biomass,biomass_int_conv,2070,60,biomass (conv) (dry cooling)
intermediate generation,biomass,biomass_int_conv_CCS,2070,60,biomass (conv CCS) (once through)
intermediate generation,biomass,biomass_int_conv_CCS,2070,60,biomass (conv CCS) (seawater)
intermediate generation,biomass,biomass_int_conv_CCS,2070,60,biomass (conv CCS) (recirculating)
intermediate generation,biomass,biomass_int_conv_CCS,2070,60,biomass (conv CCS) (dry cooling)
intermediate generation,biomass,biomass_int_IGCC,2070,60,biomass (IGCC) (once through)
intermediate generation,biomass,biomass_int_IGCC,2070,60,biomass (IGCC) (seawater)
intermediate generation,biomass,biomass_int_IGCC,2070,60,biomass (IGCC) (recirculating)
intermediate generation,biomass,biomass_int_IGCC,2070,60,biomass (IGCC) (dry cooling)
intermediate generation,biomass,biomass_int_IGCC_CCS,2070,60,biomass (IGCC CCS) (once through)
intermediate generation,biomass,biomass_int_IGCC_CCS,2070,60,biomass (IGCC CCS) (seawater)
intermediate generation,biomass,biomass_int_IGCC_CCS,2070,60,biomass (IGCC CCS) (recirculating)
intermediate generation,biomass,biomass_int_IGCC_CCS,2070,60,biomass (IGCC CCS) (dry cooling)
intermediate generation,coal,coal_int_conv pul,2070,60,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul,2070,60,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul,2070,60,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul,2070,60,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul,2070,60,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul_CCS,2070,60,coal (conv pul CCS) (once through)
intermediate generation,coal,coal_int_conv pul_CCS,2070,60,coal (conv pul CCS) (seawater)
intermediate generation,coal,coal_int_conv pul_CCS,2070,60,coal (conv pul CCS) (recirculating)
intermediate generation,coal,coal_int_conv pul_CCS,2070,60,coal (conv pul CCS) (dry cooling)
intermediate generation,coal,coal_int_IGCC,2070,60,coal (IGCC) (once through)
intermediate generation,coal,coal_int_IGCC,2070,60,coal (IGCC) (seawater)
intermediate generation,coal,coal_int_IGCC,2070,60,coal (IGCC) (recirculating)
intermediate generation,coal,coal_int_IGCC,2070,60,coal (IGCC) (dry cooling)
intermediate generation,coal,coal_int_IGCC_CCS,2070,60,coal (IGCC CCS) (once through)
intermediate generation,coal,coal_int_IGCC_CCS,2070,60,coal (IGCC CCS) (seawater)
intermediate generation,coal,coal_int_IGCC_CCS,2070,60,coal (IGCC CCS) (recirculating)
intermediate generation,coal,coal_int_IGCC_CCS,2070,60,coal (IGCC CCS) (dry cooling)
intermediate generation,gas,gas_int_CC,2070,45,gas (CC) (once through)
intermediate generation,gas,gas_int_CC,2070,45,gas (CC) (seawater)
intermediate generation,gas,gas_int_CC,2070,45,gas (CC) (recirculating)
intermediate generation,gas,gas_int_CC,2070,45,gas (CC) (cooling pond)
intermediate generation,gas,gas_int_CC,2070,45,gas (CC) (dry cooling)
intermediate generation,gas,gas_int_CC_CCS,2070,45,gas (CC CCS) (once through)
intermediate generation,gas,gas_int_CC_CCS,2070,45,gas (CC CCS) (seawater)
intermediate generation,gas,gas_int_CC_CCS,2070,45,gas (CC CCS) (recirculating)
intermediate generation,gas,gas_int_CC_CCS,2070,45,gas (CC CCS) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2070,45,refined liquids (steam/CT) (once through)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2070,45,refined liquids (steam/CT) (seawater)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2070,45,refined liquids (steam/CT) (recirculating)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2070,45,refined liquids (steam/CT) (cooling pond)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2070,45,refined liquids (steam/CT) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_CC,2070,45,refined liquids (CC) (once through)
intermediate generation,refined liquids,refined liquids_int_CC,2070,45,refined liquids (CC) (seawater)
intermediate generation,refined liquids,refined liquids_int_CC,2070,45,refined liquids (CC) (recirculating)
intermediate generation,refined liquids,refined liquids_int_CC,2070,45,refined liquids (CC) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2070,45,refined liquids (CC CCS) (once through)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2070,45,refined liquids (CC CCS) (seawater)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2070,45,refined liquids (CC CCS) (recirculating)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2070,45,refined liquids (CC CCS) (dry cooling)
intermediate generation,biomass,biomass_int_conv,2075,60,biomass (conv) (once through)
intermediate generation,biomass,biomass_int_conv,2075,60,biomass (conv) (seawater)
intermediate generation,biomass,biomass_int_conv,2075,60,biomass (conv) (recirculating)
intermediate generation,biomass,biomass_int_conv,2075,60,biomass (conv) (cooling pond)
intermediate generation,biomass,biomass_int_conv,2075,60,biomass (conv) (dry cooling)
intermediate generation,biomass,biomass_int_conv_CCS,2075,60,biomass (conv CCS) (once through)
intermediate generation,biomass,biomass_int_conv_CCS,2075,60,biomass (conv CCS) (seawater)
intermediate generation,biomass,biomass_int_conv_CCS,2075,60,biomass (conv CCS) (recirculating)
intermediate generation,biomass,biomass_int_conv_CCS,2075,60,biomass (conv CCS) (dry cooling)
intermediate generation,biomass,biomass_int_IGCC,2075,60,biomass (IGCC) (once through)
intermediate generation,biomass,biomass_int_IGCC,2075,60,biomass (IGCC) (seawater)
intermediate generation,biomass,biomass_int_IGCC,2075,60,biomass (IGCC) (recirculating)
intermediate generation,biomass,biomass_int_IGCC,2075,60,biomass (IGCC) (dry cooling)
intermediate generation,biomass,biomass_int_IGCC_CCS,2075,60,biomass (IGCC CCS) (once through)
intermediate generation,biomass,biomass_int_IGCC_CCS,2075,60,biomass (IGCC CCS) (seawater)
intermediate generation,biomass,biomass_int_IGCC_CCS,2075,60,biomass (IGCC CCS) (recirculating)
intermediate generation,biomass,biomass_int_IGCC_CCS,2075,60,biomass (IGCC CCS) (dry cooling)
intermediate generation,coal,coal_int_conv pul,2075,60,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul,2075,60,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul,2075,60,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul,2075,60,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul,2075,60,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul_CCS,2075,60,coal (conv pul CCS) (once through)
intermediate generation,coal,coal_int_conv pul_CCS,2075,60,coal (conv pul CCS) (seawater)
intermediate generation,coal,coal_int_conv pul_CCS,2075,60,coal (conv pul CCS) (recirculating)
intermediate generation,coal,coal_int_conv pul_CCS,2075,60,coal (conv pul CCS) (dry cooling)
intermediate generation,coal,coal_int_IGCC,2075,60,coal (IGCC) (once through)
intermediate generation,coal,coal_int_IGCC,2075,60,coal (IGCC) (seawater)
intermediate generation,coal,coal_int_IGCC,2075,60,coal (IGCC) (recirculating)
intermediate generation,coal,coal_int_IGCC,2075,60,coal (IGCC) (dry cooling)
intermediate generation,coal,coal_int_IGCC_CCS,2075,60,coal (IGCC CCS) (once through)
intermediate generation,coal,coal_int_IGCC_CCS,2075,60,coal (IGCC CCS) (seawater)
intermediate generation,coal,coal_int_IGCC_CCS,2075,60,coal (IGCC CCS) (recirculating)
intermediate generation,coal,coal_int_IGCC_CCS,2075,60,coal (IGCC CCS) (dry cooling)
intermediate generation,gas,gas_int_CC,2075,45,gas (CC) (once through)
intermediate generation,gas,gas_int_CC,2075,45,gas (CC) (seawater)
intermediate generation,gas,gas_int_CC,2075,45,gas (CC) (recirculating)
intermediate generation,gas,gas_int_CC,2075,45,gas (CC) (cooling pond)
intermediate generation,gas,gas_int_CC,2075,45,gas (CC) (dry cooling)
intermediate generation,gas,gas_int_CC_CCS,2075,45,gas (CC CCS) (once through)
intermediate generation,gas,gas_int_CC_CCS,2075,45,gas (CC CCS) (seawater)
intermediate generation,gas,gas_int_CC_CCS,2075,45,gas (CC CCS) (recirculating)
intermediate generation,gas,gas_int_CC_CCS,2075,45,gas (CC CCS) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2075,45,refined liquids (steam/CT) (once through)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2075,45,refined liquids (steam/CT) (seawater)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2075,45,refined liquids (steam/CT) (recirculating)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2075,45,refined liquids (steam/CT) (cooling pond)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2075,45,refined liquids (steam/CT) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_CC,2075,45,refined liquids (CC) (once through)
intermediate generation,refined liquids,refined liquids_int_CC,2075,45,refined liquids (CC) (seawater)
intermediate generation,refined liquids,refined liquids_int_CC,2075,45,refined liquids (CC) (recirculating)
intermediate generation,refined liquids,refined liquids_int_CC,2075,45,refined liquids (CC) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2075,45,refined liquids (CC CCS) (once through)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2075,45,refined liquids (CC CCS) (seawater)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2075,45,refined liquids (CC CCS) (recirculating)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2075,45,refined liquids (CC CCS) (dry cooling)
intermediate generation,biomass,biomass_int_conv,2080,60,biomass (conv) (once through)
intermediate generation,biomass,biomass_int_conv,2080,60,biomass (conv) (seawater)
intermediate generation,biomass,biomass_int_conv,2080,60,biomass (conv) (recirculating)
intermediate generation,biomass,biomass_int_conv,2080,60,biomass (conv) (cooling pond)
intermediate generation,biomass,biomass_int_conv,2080,60,biomass (conv) (dry cooling)
intermediate generation,biomass,biomass_int_conv_CCS,2080,60,biomass (conv CCS) (once through)
intermediate generation,biomass,biomass_int_conv_CCS,2080,60,biomass (conv CCS) (seawater)
intermediate generation,biomass,biomass_int_conv_CCS,2080,60,biomass (conv CCS) (recirculating)
intermediate generation,biomass,biomass_int_conv_CCS,2080,60,biomass (conv CCS) (dry cooling)
intermediate generation,biomass,biomass_int_IGCC,2080,60,biomass (IGCC) (once through)
intermediate generation,biomass,biomass_int_IGCC,2080,60,biomass (IGCC) (seawater)
intermediate generation,biomass,biomass_int_IGCC,2080,60,biomass (IGCC) (recirculating)
intermediate generation,biomass,biomass_int_IGCC,2080,60,biomass (IGCC) (dry cooling)
intermediate generation,biomass,biomass_int_IGCC_CCS,2080,60,biomass (IGCC CCS) (once through)
intermediate generation,biomass,biomass_int_IGCC_CCS,2080,60,biomass (IGCC CCS) (seawater)
intermediate generation,biomass,biomass_int_IGCC_CCS,2080,60,biomass (IGCC CCS) (recirculating)
intermediate generation,biomass,biomass_int_IGCC_CCS,2080,60,biomass (IGCC CCS) (dry cooling)
intermediate generation,coal,coal_int_conv pul,2080,60,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul,2080,60,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul,2080,60,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul,2080,60,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul,2080,60,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul_CCS,2080,60,coal (conv pul CCS) (once through)
intermediate generation,coal,coal_int_conv pul_CCS,2080,60,coal (conv pul CCS) (seawater)
intermediate generation,coal,coal_int_conv pul_CCS,2080,60,coal (conv pul CCS) (recirculating)
intermediate generation,coal,coal_int_conv pul_CCS,2080,60,coal (conv pul CCS) (dry cooling)
intermediate generation,coal,coal_int_IGCC,2080,60,coal (IGCC) (once through)
intermediate generation,coal,coal_int_IGCC,2080,60,coal (IGCC) (seawater)
intermediate generation,coal,coal_int_IGCC,2080,60,coal (IGCC) (recirculating)
intermediate generation,coal,coal_int_IGCC,2080,60,coal (IGCC) (dry cooling)
intermediate generation,coal,coal_int_IGCC_CCS,2080,60,coal (IGCC CCS) (once through)
intermediate generation,coal,coal_int_IGCC_CCS,2080,60,coal (IGCC CCS) (seawater)
intermediate generation,coal,coal_int_IGCC_CCS,2080,60,coal (IGCC CCS) (recirculating)
intermediate generation,coal,coal_int_IGCC_CCS,2080,60,coal (IGCC CCS) (dry cooling)
intermediate generation,gas,gas_int_CC,2080,45,gas (CC) (once through)
intermediate generation,gas,gas_int_CC,2080,45,gas (CC) (seawater)
intermediate generation,gas,gas_int_CC,2080,45,gas (CC) (recirculating)
intermediate generation,gas,gas_int_CC,2080,45,gas (CC) (cooling pond)
intermediate generation,gas,gas_int_CC,2080,45,gas (CC) (dry cooling)
intermediate generation,gas,gas_int_CC_CCS,2080,45,gas (CC CCS) (once through)
intermediate generation,gas,gas_int_CC_CCS,2080,45,gas (CC CCS) (seawater)
intermediate generation,gas,gas_int_CC_CCS,2080,45,gas (CC CCS) (recirculating)
intermediate generation,gas,gas_int_CC_CCS,2080,45,gas (CC CCS) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2080,45,refined liquids (steam/CT) (once through)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2080,45,refined liquids (steam/CT) (seawater)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2080,45,refined liquids (steam/CT) (recirculating)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2080,45,refined liquids (steam/CT) (cooling pond)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2080,45,refined liquids (steam/CT) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_CC,2080,45,refined liquids (CC) (once through)
intermediate generation,refined liquids,refined liquids_int_CC,2080,45,refined liquids (CC) (seawater)
intermediate generation,refined liquids,refined liquids_int_CC,2080,45,refined liquids (CC) (recirculating)
intermediate generation,refined liquids,refined liquids_int_CC,2080,45,refined liquids (CC) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2080,45,refined liquids (CC CCS) (once through)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2080,45,refined liquids (CC CCS) (seawater)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2080,45,refined liquids (CC CCS) (recirculating)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2080,45,refined liquids (CC CCS) (dry cooling)
intermediate generation,biomass,biomass_int_conv,2085,60,biomass (conv) (once through)
intermediate generation,biomass,biomass_int_conv,2085,60,biomass (conv) (seawater)
intermediate generation,biomass,biomass_int_conv,2085,60,biomass (conv) (recirculating)
intermediate generation,biomass,biomass_int_conv,2085,60,biomass (conv) (cooling pond)
intermediate generation,biomass,biomass_int_conv,2085,60,biomass (conv) (dry cooling)
intermediate generation,biomass,biomass_int_conv_CCS,2085,60,biomass (conv CCS) (once through)
intermediate generation,biomass,biomass_int_conv_CCS,2085,60,biomass (conv CCS) (seawater)
intermediate generation,biomass,biomass_int_conv_CCS,2085,60,biomass (conv CCS) (recirculating)
intermediate generation,biomass,biomass_int_conv_CCS,2085,60,biomass (conv CCS) (dry cooling)
intermediate generation,biomass,biomass_int_IGCC,2085,60,biomass (IGCC) (once through)
intermediate generation,biomass,biomass_int_IGCC,2085,60,biomass (IGCC) (seawater)
intermediate generation,biomass,biomass_int_IGCC,2085,60,biomass (IGCC) (recirculating)
intermediate generation,biomass,biomass_int_IGCC,2085,60,biomass (IGCC) (dry cooling)
intermediate generation,biomass,biomass_int_IGCC_CCS,2085,60,biomass (IGCC CCS) (once through)
intermediate generation,biomass,biomass_int_IGCC_CCS,2085,60,biomass (IGCC CCS) (seawater)
intermediate generation,biomass,biomass_int_IGCC_CCS,2085,60,biomass (IGCC CCS) (recirculating)
intermediate generation,biomass,biomass_int_IGCC_CCS,2085,60,biomass (IGCC CCS) (dry cooling)
intermediate generation,coal,coal_int_conv pul,2085,60,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul,2085,60,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul,2085,60,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul,2085,60,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul,2085,60,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul_CCS,2085,60,coal (conv pul CCS) (once through)
intermediate generation,coal,coal_int_conv pul_CCS,2085,60,coal (conv pul CCS) (seawater)
intermediate generation,coal,coal_int_conv pul_CCS,2085,60,coal (conv pul CCS) (recirculating)
intermediate generation,coal,coal_int_conv pul_CCS,2085,60,coal (conv pul CCS) (dry cooling)
intermediate generation,coal,coal_int_IGCC,2085,60,coal (IGCC) (once through)
intermediate generation,coal,coal_int_IGCC,2085,60,coal (IGCC) (seawater)
intermediate generation,coal,coal_int_IGCC,2085,60,coal (IGCC) (recirculating)
intermediate generation,coal,coal_int_IGCC,2085,60,coal (IGCC) (dry cooling)
intermediate generation,coal,coal_int_IGCC_CCS,2085,60,coal (IGCC CCS) (once through)
intermediate generation,coal,coal_int_IGCC_CCS,2085,60,coal (IGCC CCS) (seawater)
intermediate generation,coal,coal_int_IGCC_CCS,2085,60,coal (IGCC CCS) (recirculating)
intermediate generation,coal,coal_int_IGCC_CCS,2085,60,coal (IGCC CCS) (dry cooling)
intermediate generation,gas,gas_int_CC,2085,45,gas (CC) (once through)
intermediate generation,gas,gas_int_CC,2085,45,gas (CC) (seawater)
intermediate generation,gas,gas_int_CC,2085,45,gas (CC) (recirculating)
intermediate generation,gas,gas_int_CC,2085,45,gas (CC) (cooling pond)
intermediate generation,gas,gas_int_CC,2085,45,gas (CC) (dry cooling)
intermediate generation,gas,gas_int_CC_CCS,2085,45,gas (CC CCS) (once through)
intermediate generation,gas,gas_int_CC_CCS,2085,45,gas (CC CCS) (seawater)
intermediate generation,gas,gas_int_CC_CCS,2085,45,gas (CC CCS) (recirculating)
intermediate generation,gas,gas_int_CC_CCS,2085,45,gas (CC CCS) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2085,45,refined liquids (steam/CT) (once through)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2085,45,refined liquids (steam/CT) (seawater)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2085,45,refined liquids (steam/CT) (recirculating)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2085,45,refined liquids (steam/CT) (cooling pond)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2085,45,refined liquids (steam/CT) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_CC,2085,45,refined liquids (CC) (once through)
intermediate generation,refined liquids,refined liquids_int_CC,2085,45,refined liquids (CC) (seawater)
intermediate generation,refined liquids,refined liquids_int_CC,2085,45,refined liquids (CC) (recirculating)
intermediate generation,refined liquids,refined liquids_int_CC,2085,45,refined liquids (CC) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2085,45,refined liquids (CC CCS) (once through)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2085,45,refined liquids (CC CCS) (seawater)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2085,45,refined liquids (CC CCS) (recirculating)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2085,45,refined liquids (CC CCS) (dry cooling)
intermediate generation,biomass,biomass_int_conv,2090,60,biomass (conv) (once through)
intermediate generation,biomass,biomass_int_conv,2090,60,biomass (conv) (seawater)
intermediate generation,biomass,biomass_int_conv,2090,60,biomass (conv) (recirculating)
intermediate generation,biomass,biomass_int_conv,2090,60,biomass (conv) (cooling pond)
intermediate generation,biomass,biomass_int_conv,2090,60,biomass (conv) (dry cooling)
intermediate generation,biomass,biomass_int_conv_CCS,2090,60,biomass (conv CCS) (once through)
intermediate generation,biomass,biomass_int_conv_CCS,2090,60,biomass (conv CCS) (seawater)
intermediate generation,biomass,biomass_int_conv_CCS,2090,60,biomass (conv CCS) (recirculating)
intermediate generation,biomass,biomass_int_conv_CCS,2090,60,biomass (conv CCS) (dry cooling)
intermediate generation,biomass,biomass_int_IGCC,2090,60,biomass (IGCC) (once through)
intermediate generation,biomass,biomass_int_IGCC,2090,60,biomass (IGCC) (seawater)
intermediate generation,biomass,biomass_int_IGCC,2090,60,biomass (IGCC) (recirculating)
intermediate generation,biomass,biomass_int_IGCC,2090,60,biomass (IGCC) (dry cooling)
intermediate generation,biomass,biomass_int_IGCC_CCS,2090,60,biomass (IGCC CCS) (once through)
intermediate generation,biomass,biomass_int_IGCC_CCS,2090,60,biomass (IGCC CCS) (seawater)
